1.0,-2.7755575615628914e-17,-1.3877787807814457e-17,1.3877787807814457e-17
0.999246741796916,-0.003887997799645487,0.010368042496806144,-0.03719322755746664
0.9969848703891838,-0.007774875713725794,0.020731609016465015,-0.07437015470124211
0.9932202219361872,-0.011647655543089996,0.031058312768156078,-0.11141500825910164
0.9879576195305664,-0.015482911253070424,0.04133350192036319,-0.14829552619558542
0.9812090420445961,-0.01929248609246717,0.05154083640167814,-0.18493284719949954
0.9729919207882538,-0.023087850320344855,0.06166573246981798,-0.22124875296220453
0.9633177011604409,-0.02683846969666733,0.07171130880119328,-0.25720845896922756
0.9521905219839342,-0.030542558338027718,0.08167312389290919,-0.2927966236275703
0.9396390437304039,-0.03418928585614431,0.09152505484245779,-0.32792182691328126
0.9257160273213422,-0.03778191065113112,0.10124016745688012,-0.3624538487604247
0.910427579350665,-0.04130315338902296,0.11081121171808916,-0.39640452524584036
0.8937727650857054,-0.0447476242358143,0.120211806427036,-0.42978717536921884
0.8757945018182505,-0.048135210026069804,0.12941131892758864,-0.4625145432027956
0.856489314403337,-0.051451327498089644,0.13839983157937402,-0.49459508876492797
0.8358589854478827,-0.05470911478466037,0.14715696183410132,-0.5260147315325608
0.8139628781929463,-0.05791600880739782,0.15569565215166634,-0.5566588117947504
0.790857379860039,-0.06104889359538039,0.16400945912779272,-0.5864456791794982
0.7665655512679168,-0.0640902016318422,0.17207724275114325,-0.615352845277625
0.741137813722368,-0.06703360536949154,0.1798825827082951,-0.6433222312808635
0.7146432416250822,-0.06987145478281491,0.1874058407270349,-0.6702850646311019
0.6870964063503481,-0.07260330658526074,0.19464515481854963,-0.696233116103354
0.6585400990342886,-0.07522526527074533,0.20159017751361705,-0.7211293211060577
0.6290185053481566,-0.07773361005278585,0.20823102832519302,-0.7449382824371188
0.5985604062321799,-0.0801083456327994,0.21457249501495942,-0.7676371131167371
0.5671768365916281,-0.08234824839031943,0.22061125297487746,-0.7892147217847714
0.5349294366436393,-0.08446656224078763,0.22632407575744187,-0.8096254136376162
